Sl No.,Timestamp,Source,Destination,Volume,Protocol
4773,2015-10-20 16:28:35 Z,10.10.10.10,10.10.10.30,6,tcp
4774,2015-10-20 16:28:35 Z,10.10.10.10,10.10.10.30,7,tcp
4775,2015-10-20 16:28:35 Z,10.10.10.30,10.10.10.10,6,tcp
4776,2015-10-20 16:28:36 Z,10.10.10.30,10.10.10.10,6,tcp
4777,2015-10-20 16:28:37 Z,10.10.10.10,10.10.10.30,7,tcp
4778,2015-10-20 16:28:37 Z,10.10.10.30,10.10.10.10,6,tcp
4779,2015-10-20 16:28:37 Z,10.10.10.10,10.10.10.30,7,tcp
4780,2015-10-20 16:28:37 Z,10.10.10.10,10.10.10.30,7,tcp
4781,2015-10-20 16:28:38 Z,10.10.10.30,10.10.10.10,6,tcp
4782,2015-10-20 16:28:38 Z,10.10.10.10,10.10.10.30,7,tcp
4783,2015-10-20 16:28:39 Z,10.10.10.30,10.10.10.10,6,tcp
4784,2015-10-20 16:28:39 Z,10.10.10.10,10.10.10.30,7,tcp
4785,2015-10-20 16:28:39 Z,10.10.10.10,10.10.10.30,7,tcp
4786,2015-10-20 16:28:40 Z,10.10.10.30,10.10.10.10,6,tcp
4787,2015-10-20 16:28:40 Z,10.10.10.10,10.10.10.30,7,tcp
4788,2015-10-20 16:28:41 Z,192.168.89.2,8.8.8.8,1,udp
4789,2015-10-20 16:28:41 Z,10.10.10.30,10.10.10.10,6,tcp
4790,2015-10-20 16:28:41 Z,10.10.10.10,10.10.10.30,7,tcp
4791,2015-10-20 16:28:42 Z,10.10.10.30,10.10.10.10,6,tcp
4792,2015-10-20 16:28:43 Z,10.10.10.30,10.10.10.10,6,tcp
4793,2015-10-20 16:28:43 Z,10.10.10.10,10.10.10.30,7,tcp
4794,2015-10-20 16:28:44 Z,10.10.10.30,10.10.10.10,6,tcp
4795,2015-10-20 16:28:44 Z,10.10.10.10,10.10.10.30,7,tcp
4796,2015-10-20 16:28:45 Z,10.10.10.30,10.10.10.10,6,tcp
4797,2015-10-20 16:28:45 Z,10.10.10.10,10.10.10.30,7,tcp
4798,2015-10-20 16:28:45 Z,10.10.10.10,10.10.10.30,7,tcp
4799,2015-10-20 16:28:46 Z,10.10.10.30,10.10.10.10,5,tcp
4800,2015-10-20 16:28:46 Z,10.10.10.10,10.10.10.30,7,tcp
4801,2015-10-20 16:28:47 Z,10.10.10.10,10.10.10.30,7,tcp
4802,2015-10-20 16:28:47 Z,10.10.10.30,10.10.10.10,5,tcp
4803,2015-10-20 16:28:47 Z,10.10.10.10,10.10.10.30,7,tcp
4804,2015-10-20 16:28:48 Z,10.10.10.30,10.10.10.10,5,tcp
4805,2015-10-20 16:28:48 Z,10.10.10.10,10.10.10.30,7,tcp
4806,2015-10-20 16:28:48 Z,10.10.10.10,10.10.10.30,7,tcp
4807,2015-10-20 16:28:49 Z,10.10.10.10,10.10.10.30,7,tcp
4808,2015-10-20 16:28:49 Z,10.10.10.30,10.10.10.10,5,tcp
4809,2015-10-20 16:28:49 Z,10.10.10.10,10.10.10.30,7,tcp
4810,2015-10-20 16:28:49 Z,10.10.10.10,10.10.10.30,7,tcp
4811,2015-10-20 16:28:50 Z,10.10.10.10,10.10.10.30,7,tcp
4812,2015-10-20 16:28:50 Z,10.10.10.30,10.10.10.10,5,tcp
4813,2015-10-20 16:28:50 Z,10.10.10.10,10.10.10.30,7,tcp
4814,2015-10-20 16:28:50 Z,10.10.10.10,10.10.10.30,7,tcp
4815,2015-10-20 16:28:51 Z,192.168.89.2,8.8.8.8,1,udp
4816,2015-10-20 16:28:51 Z,10.10.10.30,10.10.10.10,5,tcp
4817,2015-10-20 16:28:51 Z,10.10.10.10,10.10.10.30,7,tcp
4818,2015-10-20 16:28:51 Z,10.10.10.10,10.10.10.30,7,tcp
4819,2015-10-20 16:28:52 Z,10.10.10.30,10.10.10.10,5,tcp
4820,2015-10-20 16:28:52 Z,10.10.10.10,10.10.10.30,7,tcp
4821,2015-10-20 16:28:52 Z,10.10.10.10,10.10.10.30,7,tcp
4822,2015-10-20 16:28:53 Z,10.10.10.10,10.10.10.30,7,tcp
4823,2015-10-20 16:28:53 Z,10.10.10.30,10.10.10.10,5,tcp
4824,2015-10-20 16:28:53 Z,10.10.10.10,10.10.10.30,7,tcp
4825,2015-10-20 16:28:54 Z,10.10.10.30,10.10.10.10,5,tcp
4826,2015-10-20 16:28:54 Z,10.10.10.10,10.10.10.30,7,tcp
4827,2015-10-20 16:28:55 Z,10.10.10.30,10.10.10.10,5,tcp
4828,2015-10-20 16:28:55 Z,10.10.10.10,10.10.10.30,7,tcp
4829,2015-10-20 16:28:56 Z,10.10.10.30,10.10.10.10,5,tcp
4830,2015-10-20 16:28:57 Z,10.10.10.30,10.10.10.10,5,tcp
4831,2015-10-20 16:28:57 Z,10.10.10.10,10.10.10.30,7,tcp
4832,2015-10-20 16:28:58 Z,10.10.10.30,10.10.10.10,5,tcp
4833,2015-10-20 16:28:58 Z,10.10.10.10,10.10.10.30,7,tcp
4834,2015-10-20 16:28:59 Z,10.10.10.10,10.10.10.30,7,tcp
4835,2015-10-20 16:28:59 Z,10.10.10.30,10.10.10.10,5,tcp
4836,2015-10-20 16:29:00 Z,10.10.10.30,10.10.10.10,5,tcp
4837,2015-10-20 16:29:01 Z,192.168.89.2,8.8.8.8,1,udp
4838,2015-10-20 16:29:01 Z,10.10.10.30,10.10.10.10,5,tcp
4839,2015-10-20 16:29:02 Z,10.10.10.30,10.10.10.10,5,tcp
4840,2015-10-20 16:29:03 Z,10.10.10.30,10.10.10.10,5,tcp
4841,2015-10-20 16:29:04 Z,10.10.10.30,10.10.10.10,5,tcp
4842,2015-10-20 16:29:05 Z,10.10.10.30,10.10.10.10,5,tcp
4843,2015-10-20 16:29:06 Z,10.10.10.30,10.10.10.10,5,tcp
4844,2015-10-20 16:29:07 Z,10.10.10.30,10.10.10.10,5,tcp
4845,2015-10-20 16:29:08 Z,10.10.10.30,10.10.10.10,5,tcp
4846,2015-10-20 16:29:09 Z,10.10.10.30,10.10.10.10,5,tcp
4847,2015-10-20 16:29:10 Z,10.10.10.30,10.10.10.10,5,tcp
4848,2015-10-20 16:29:11 Z,192.168.89.2,8.8.8.8,1,udp
4849,2015-10-20 16:29:11 Z,10.10.10.30,10.10.10.10,5,tcp
4850,2015-10-20 16:29:12 Z,10.10.10.30,10.10.10.10,5,tcp
4851,2015-10-20 16:29:13 Z,10.10.10.30,10.10.10.10,5,tcp
4852,2015-10-20 16:29:14 Z,10.10.10.30,10.10.10.10,5,tcp
4853,2015-10-20 16:29:15 Z,10.10.10.30,10.10.10.10,4,tcp
4854,2015-10-20 16:29:16 Z,10.10.10.30,10.10.10.10,4,tcp
4855,2015-10-20 16:29:17 Z,10.10.10.30,10.10.10.10,4,tcp
4856,2015-10-20 16:29:18 Z,10.10.10.30,10.10.10.10,4,tcp
4857,2015-10-20 16:29:19 Z,10.10.10.30,10.10.10.10,4,tcp
4858,2015-10-20 16:29:20 Z,10.10.10.30,10.10.10.10,4,tcp
4859,2015-10-20 16:29:21 Z,192.168.89.2,8.8.8.8,1,udp
4860,2015-10-20 16:29:21 Z,10.10.10.30,10.10.10.10,4,tcp
4861,2015-10-20 16:29:22 Z,10.10.10.30,10.10.10.10,4,tcp
4862,2015-10-20 16:29:23 Z,10.10.10.30,10.10.10.10,4,tcp
4863,2015-10-20 16:29:24 Z,10.10.10.30,10.10.10.10,4,tcp
4864,2015-10-20 16:29:25 Z,10.10.10.30,10.10.10.10,4,tcp
4865,2015-10-20 16:29:26 Z,10.10.10.30,10.10.10.10,4,tcp
4866,2015-10-20 16:29:27 Z,10.10.10.30,10.10.10.10,4,tcp
4867,2015-10-20 16:29:28 Z,10.10.10.30,10.10.10.10,4,tcp
4868,2015-10-20 16:29:29 Z,10.10.10.30,10.10.10.10,4,tcp
4869,2015-10-20 16:29:30 Z,10.10.10.30,10.10.10.10,4,tcp
4870,2015-10-20 16:29:31 Z,192.168.89.2,8.8.8.8,1,udp
4871,2015-10-20 16:29:31 Z,10.10.10.30,10.10.10.10,4,tcp
4872,2015-10-20 16:29:32 Z,10.10.10.30,10.10.10.10,4,tcp
4873,2015-10-20 16:29:33 Z,10.10.10.30,10.10.10.10,4,tcp
4874,2015-10-20 16:29:34 Z,10.10.10.30,10.10.10.10,4,tcp
4875,2015-10-20 16:29:35 Z,10.10.10.30,10.10.10.10,4,tcp
4876,2015-10-20 16:29:36 Z,10.10.10.30,10.10.10.10,4,tcp
4877,2015-10-20 16:29:37 Z,10.10.10.30,10.10.10.10,4,tcp
4878,2015-10-20 16:29:38 Z,10.10.10.30,10.10.10.10,4,tcp
4879,2015-10-20 16:29:40 Z,10.10.10.30,10.10.10.10,4,tcp
4880,2015-10-20 16:29:40 Z,10.10.10.30,10.10.10.10,4,tcp
4881,2015-10-20 16:29:41 Z,192.168.89.2,8.8.8.8,1,udp
4882,2015-10-20 16:29:42 Z,10.10.10.30,10.10.10.10,4,tcp
4883,2015-10-20 16:29:42 Z,10.10.10.30,10.10.10.10,4,tcp
4884,2015-10-20 16:29:44 Z,10.10.10.30,10.10.10.10,4,tcp
4885,2015-10-20 16:29:44 Z,10.10.10.30,10.10.10.10,4,tcp
4886,2015-10-20 16:29:46 Z,10.10.10.30,10.10.10.10,3,tcp
4887,2015-10-20 16:29:46 Z,10.10.10.30,10.10.10.10,3,tcp
4888,2015-10-20 16:29:48 Z,10.10.10.30,10.10.10.10,3,tcp
4889,2015-10-20 16:29:48 Z,10.10.10.30,10.10.10.10,3,tcp
4890,2015-10-20 16:29:50 Z,10.10.10.30,10.10.10.10,3,tcp
4891,2015-10-20 16:29:50 Z,10.10.10.30,10.10.10.10,3,tcp
4892,2015-10-20 16:29:51 Z,192.168.89.2,8.8.8.8,1,udp
4893,2015-10-20 16:29:52 Z,10.10.10.30,10.10.10.10,3,tcp
4894,2015-10-20 16:29:52 Z,10.10.10.30,10.10.10.10,3,tcp
4895,2015-10-20 16:29:54 Z,10.10.10.30,10.10.10.10,3,tcp
4896,2015-10-20 16:29:54 Z,10.10.10.30,10.10.10.10,3,tcp
4897,2015-10-20 16:29:56 Z,10.10.10.30,10.10.10.10,3,tcp
4898,2015-10-20 16:29:56 Z,10.10.10.30,10.10.10.10,3,tcp
4899,2015-10-20 16:29:58 Z,10.10.10.30,10.10.10.10,3,tcp
4900,2015-10-20 16:29:59 Z,10.10.10.30,10.10.10.10,3,tcp
4901,2015-10-20 16:30:00 Z,10.10.10.30,10.10.10.10,3,tcp
4902,2015-10-20 16:30:01 Z,10.10.10.30,10.10.10.10,3,tcp
4903,2015-10-20 16:30:01 Z,192.168.89.2,8.8.8.8,1,udp
4904,2015-10-20 16:30:02 Z,10.10.10.30,10.10.10.10,3,tcp
4905,2015-10-20 16:30:03 Z,10.10.10.30,10.10.10.10,3,tcp
4906,2015-10-20 16:30:04 Z,10.10.10.30,10.10.10.10,3,tcp
4907,2015-10-20 16:30:05 Z,10.10.10.30,10.10.10.10,3,tcp
4908,2015-10-20 16:30:06 Z,10.10.10.30,10.10.10.10,3,tcp
4909,2015-10-20 16:30:07 Z,10.10.10.30,10.10.10.10,3,tcp
4910,2015-10-20 16:30:08 Z,10.10.10.30,10.10.10.10,3,tcp
4911,2015-10-20 16:30:09 Z,10.10.10.30,10.10.10.10,3,tcp
4912,2015-10-20 16:30:10 Z,10.10.10.30,10.10.10.10,2,tcp
4913,2015-10-20 16:30:11 Z,10.10.10.30,10.10.10.10,2,tcp
4914,2015-10-20 16:30:11 Z,192.168.89.2,8.8.8.8,1,udp
4915,2015-10-20 16:30:12 Z,10.10.10.30,10.10.10.10,2,tcp
4916,2015-10-20 16:30:13 Z,10.10.10.30,10.10.10.10,2,tcp
4917,2015-10-20 16:30:14 Z,10.10.10.30,10.10.10.10,2,tcp
4918,2015-10-20 16:30:15 Z,10.10.10.30,10.10.10.10,2,tcp
4919,2015-10-20 16:30:16 Z,10.10.10.30,10.10.10.10,4,tcp
4920,2015-10-20 16:30:17 Z,10.10.10.30,10.10.10.10,4,tcp
4921,2015-10-20 16:30:18 Z,10.10.10.30,10.10.10.10,4,tcp
4922,2015-10-20 16:30:19 Z,10.10.10.30,10.10.10.10,4,tcp
4923,2015-10-20 16:30:20 Z,10.10.10.30,10.10.10.10,4,tcp
4924,2015-10-20 16:30:21 Z,10.10.10.30,10.10.10.10,4,tcp
4925,2015-10-20 16:30:21 Z,10.10.10.10,10.10.10.30,6,tcp
4926,2015-10-20 16:30:21 Z,10.10.10.10,10.10.10.30,4,tcp
4927,2015-10-20 16:30:21 Z,10.10.10.10,10.10.10.30,4,tcp
4928,2015-10-20 16:30:21 Z,192.168.89.2,8.8.8.8,1,udp
4929,2015-10-20 16:30:22 Z,10.10.10.30,10.10.10.10,4,tcp
4930,2015-10-20 16:30:23 Z,10.10.10.30,10.10.10.10,4,tcp
4931,2015-10-20 16:30:23 Z,10.10.10.10,10.10.10.30,7,tcp
4932,2015-10-20 16:30:24 Z,10.10.10.30,10.10.10.10,4,tcp
4933,2015-10-20 16:30:25 Z,10.10.10.30,10.10.10.10,4,tcp
4934,2015-10-20 16:30:26 Z,10.10.10.30,10.10.10.10,4,tcp
4935,2015-10-20 16:30:26 Z,10.10.10.10,10.10.10.30,7,tcp
4936,2015-10-20 16:30:27 Z,10.10.10.30,10.10.10.10,4,tcp
4937,2015-10-20 16:30:27 Z,10.10.10.10,10.10.10.30,7,tcp
4938,2015-10-20 16:30:27 Z,10.10.10.10,10.10.10.30,7,tcp
4939,2015-10-20 16:30:28 Z,10.10.10.30,10.10.10.10,4,tcp
4940,2015-10-20 16:30:28 Z,10.10.10.10,10.10.10.30,7,tcp
4941,2015-10-20 16:30:29 Z,10.10.10.30,10.10.10.10,4,tcp
4942,2015-10-20 16:30:30 Z,10.10.10.10,10.10.10.30,7,tcp
4943,2015-10-20 16:30:30 Z,10.10.10.30,10.10.10.10,4,tcp
4944,2015-10-20 16:30:30 Z,10.10.10.10,10.10.10.30,7,tcp
4945,2015-10-20 16:30:31 Z,10.10.10.30,10.10.10.10,4,tcp
4946,2015-10-20 16:30:31 Z,10.10.10.10,10.10.10.30,7,tcp
4947,2015-10-20 16:30:31 Z,10.10.10.10,10.10.10.30,7,tcp
4948,2015-10-20 16:30:31 Z,192.168.89.2,8.8.8.8,1,udp
4949,2015-10-20 16:30:31 Z,10.10.10.10,10.10.10.30,7,tcp
4950,2015-10-20 16:30:32 Z,10.10.10.10,10.10.10.30,7,tcp
4951,2015-10-20 16:30:32 Z,10.10.10.30,10.10.10.10,4,tcp
4952,2015-10-20 16:30:32 Z,10.10.10.10,10.10.10.30,7,tcp
4953,2015-10-20 16:30:33 Z,10.10.10.30,10.10.10.10,4,tcp
4954,2015-10-20 16:30:33 Z,10.10.10.10,10.10.10.30,7,tcp
4955,2015-10-20 16:30:33 Z,10.10.10.10,10.10.10.30,7,tcp
4956,2015-10-20 16:30:34 Z,10.10.10.10,10.10.10.30,7,tcp
4957,2015-10-20 16:30:34 Z,10.10.10.30,10.10.10.10,4,tcp
4958,2015-10-20 16:30:35 Z,10.10.10.30,10.10.10.10,4,tcp
4959,2015-10-20 16:30:35 Z,10.10.10.10,10.10.10.30,7,tcp
4960,2015-10-20 16:30:36 Z,10.10.10.30,10.10.10.10,4,tcp
4961,2015-10-20 16:30:37 Z,10.10.10.30,10.10.10.10,4,tcp
4962,2015-10-20 16:30:37 Z,10.10.10.10,10.10.10.30,7,tcp
4963,2015-10-20 16:30:37 Z,10.10.10.10,10.10.10.30,7,tcp
4964,2015-10-20 16:30:38 Z,10.10.10.30,10.10.10.10,4,tcp
4965,2015-10-20 16:30:38 Z,10.10.10.10,10.10.10.30,7,tcp
4966,2015-10-20 16:30:39 Z,10.10.10.30,10.10.10.10,4,tcp
4967,2015-10-20 16:30:40 Z,10.10.10.30,10.10.10.10,4,tcp
4968,2015-10-20 16:30:40 Z,10.10.10.10,10.10.10.30,7,tcp
4969,2015-10-20 16:30:41 Z,10.10.10.30,10.10.10.10,4,tcp
4970,2015-10-20 16:30:41 Z,192.168.89.2,8.8.8.8,1,udp
4971,2015-10-20 16:30:41 Z,10.10.10.10,10.10.10.30,7,tcp
4972,2015-10-20 16:30:42 Z,10.10.10.30,10.10.10.10,4,tcp
4973,2015-10-20 16:30:42 Z,10.10.10.10,10.10.10.30,7,tcp
4974,2015-10-20 16:30:43 Z,10.10.10.30,10.10.10.10,4,tcp
4975,2015-10-20 16:30:43 Z,10.10.10.10,10.10.10.30,7,tcp
4976,2015-10-20 16:30:43 Z,10.10.10.10,10.10.10.30,7,tcp
4977,2015-10-20 16:30:44 Z,10.10.10.10,10.10.10.30,7,tcp
4978,2015-10-20 16:30:44 Z,10.10.10.30,10.10.10.10,4,tcp
4979,2015-10-20 16:30:45 Z,10.10.10.30,10.10.10.10,3,tcp
4980,2015-10-20 16:30:46 Z,10.10.10.30,10.10.10.10,3,tcp
4981,2015-10-20 16:30:47 Z,10.10.10.30,10.10.10.10,3,tcp
4982,2015-10-20 16:30:48 Z,192.168.89.2,8.8.8.8,3,udp
4983,2015-10-20 16:30:48 Z,10.10.10.30,10.10.10.10,3,tcp
4984,2015-10-20 16:30:49 Z,10.10.10.30,10.10.10.10,3,tcp
4985,2015-10-20 16:30:50 Z,10.10.10.30,10.10.10.10,3,tcp
4986,2015-10-20 16:30:51 Z,10.10.10.30,10.10.10.10,3,tcp
4987,2015-10-20 16:30:51 Z,192.168.89.2,8.8.8.8,1,udp
4988,2015-10-20 16:30:52 Z,10.10.10.30,10.10.10.10,3,tcp
4989,2015-10-20 16:30:53 Z,10.10.10.30,10.10.10.10,3,tcp
4990,2015-10-20 16:30:54 Z,10.10.10.30,10.10.10.10,3,tcp
4991,2015-10-20 16:30:55 Z,10.10.10.30,10.10.10.10,3,tcp
4992,2015-10-20 16:30:56 Z,10.10.10.30,10.10.10.10,3,tcp
4993,2015-10-20 16:30:57 Z,10.10.10.30,10.10.10.10,3,tcp
4994,2015-10-20 16:30:58 Z,10.10.10.30,10.10.10.10,3,tcp
4995,2015-10-20 16:30:59 Z,10.10.10.30,10.10.10.10,3,tcp
4996,2015-10-20 16:31:00 Z,10.10.10.30,10.10.10.10,3,tcp
4997,2015-10-20 16:31:01 Z,10.10.10.30,10.10.10.10,3,tcp
4998,2015-10-20 16:31:01 Z,192.168.89.2,8.8.8.8,1,udp
4999,2015-10-20 16:31:02 Z,10.10.10.30,10.10.10.10,3,tcp
5000,2015-10-20 16:31:03 Z,10.10.10.30,10.10.10.10,3,tcp
5001,2015-10-20 16:31:04 Z,10.10.10.30,10.10.10.10,3,tcp
5002,2015-10-20 16:31:05 Z,10.10.10.30,10.10.10.10,3,tcp
5003,2015-10-20 16:31:06 Z,10.10.10.30,10.10.10.10,3,tcp
5004,2015-10-20 16:31:07 Z,10.10.10.30,10.10.10.10,3,tcp
5005,2015-10-20 16:31:08 Z,10.10.10.30,10.10.10.10,3,tcp
5006,2015-10-20 16:31:09 Z,10.10.10.30,10.10.10.10,3,tcp
5007,2015-10-20 16:31:10 Z,10.10.10.30,10.10.10.10,3,tcp
5008,2015-10-20 16:31:11 Z,10.10.10.30,10.10.10.10,3,tcp
5009,2015-10-20 16:31:11 Z,192.168.89.2,8.8.8.8,1,udp
5010,2015-10-20 16:31:12 Z,10.10.10.30,10.10.10.10,3,tcp
5011,2015-10-20 16:31:13 Z,10.10.10.30,10.10.10.10,3,tcp
5012,2015-10-20 16:31:14 Z,10.10.10.30,10.10.10.10,3,tcp
5013,2015-10-20 16:31:15 Z,10.10.10.30,10.10.10.10,2,tcp
5014,2015-10-20 16:31:16 Z,10.10.10.30,10.10.10.10,2,tcp
5015,2015-10-20 16:31:17 Z,10.10.10.30,10.10.10.10,2,tcp
5016,2015-10-20 16:31:18 Z,10.10.10.30,10.10.10.10,2,tcp
5017,2015-10-20 16:31:19 Z,10.10.10.30,10.10.10.10,2,tcp
5018,2015-10-20 16:31:20 Z,10.10.10.30,10.10.10.10,2,tcp
5019,2015-10-20 16:31:21 Z,192.168.89.2,8.8.8.8,1,udp
5020,2015-10-20 16:31:21 Z,10.10.10.30,10.10.10.10,2,tcp
5021,2015-10-20 16:31:22 Z,10.10.10.30,10.10.10.10,2,tcp
5022,2015-10-20 16:31:23 Z,10.10.10.30,10.10.10.10,2,tcp
5023,2015-10-20 16:31:24 Z,10.10.10.30,10.10.10.10,2,tcp
5024,2015-10-20 16:31:25 Z,10.10.10.30,10.10.10.10,2,tcp
5025,2015-10-20 16:31:26 Z,10.10.10.30,10.10.10.10,2,tcp
5026,2015-10-20 16:31:27 Z,10.10.10.30,10.10.10.10,2,tcp
5027,2015-10-20 16:31:28 Z,10.10.10.30,10.10.10.10,2,tcp
5028,2015-10-20 16:31:29 Z,10.10.10.30,10.10.10.10,2,tcp
5029,2015-10-20 16:31:30 Z,10.10.10.30,10.10.10.10,2,tcp
5030,2015-10-20 16:31:31 Z,192.168.89.2,8.8.8.8,1,udp
5031,2015-10-20 16:31:31 Z,10.10.10.30,10.10.10.10,2,tcp
5032,2015-10-20 16:31:32 Z,10.10.10.30,10.10.10.10,2,tcp
5033,2015-10-20 16:31:33 Z,10.10.10.30,10.10.10.10,2,tcp
5034,2015-10-20 16:31:34 Z,10.10.10.30,10.10.10.10,2,tcp
5035,2015-10-20 16:31:35 Z,10.10.10.30,10.10.10.10,2,tcp
5036,2015-10-20 16:31:36 Z,10.10.10.30,10.10.10.10,2,tcp
5037,2015-10-20 16:31:37 Z,10.10.10.30,10.10.10.10,2,tcp
5038,2015-10-20 16:31:38 Z,10.10.10.30,10.10.10.10,2,tcp
5039,2015-10-20 16:31:39 Z,10.10.10.30,10.10.10.10,2,tcp
5040,2015-10-20 16:31:40 Z,10.10.10.30,10.10.10.10,2,tcp
5041,2015-10-20 16:31:41 Z,192.168.89.2,8.8.8.8,1,udp
5042,2015-10-20 16:31:41 Z,10.10.10.30,10.10.10.10,2,tcp
5043,2015-10-20 16:31:42 Z,10.10.10.30,10.10.10.10,2,tcp
5044,2015-10-20 16:31:43 Z,10.10.10.30,10.10.10.10,2,tcp
5045,2015-10-20 16:31:58 Z,10.10.10.30,10.10.10.10,4,tcp
5046,2015-10-20 16:31:59 Z,10.10.10.30,10.10.10.10,4,tcp
5047,2015-10-20 16:32:00 Z,10.10.10.30,10.10.10.10,4,tcp
5048,2015-10-20 16:32:01 Z,192.168.89.2,8.8.8.8,1,udp
5049,2015-10-20 16:32:01 Z,10.10.10.30,10.10.10.10,4,tcp
5050,2015-10-20 16:32:02 Z,10.10.10.30,10.10.10.10,4,tcp
5051,2015-10-20 16:32:03 Z,10.10.10.30,10.10.10.10,4,tcp
5052,2015-10-20 16:32:04 Z,10.10.10.30,10.10.10.10,4,tcp
5053,2015-10-20 16:32:05 Z,10.10.10.30,10.10.10.10,4,tcp
5054,2015-10-20 16:32:06 Z,10.10.10.30,10.10.10.10,3,tcp
5055,2015-10-20 16:32:07 Z,10.10.10.30,10.10.10.10,3,tcp
5056,2015-10-20 16:32:08 Z,10.10.10.30,10.10.10.10,3,tcp
5057,2015-10-20 16:32:09 Z,10.10.10.30,10.10.10.10,3,tcp
5058,2015-10-20 16:32:10 Z,10.10.10.30,10.10.10.10,3,tcp
5059,2015-10-20 16:32:11 Z,192.168.89.2,8.8.8.8,1,udp
5060,2015-10-20 16:32:11 Z,10.10.10.30,10.10.10.10,3,tcp
5061,2015-10-20 16:32:12 Z,10.10.10.30,10.10.10.10,3,tcp
5062,2015-10-20 16:32:13 Z,10.10.10.30,10.10.10.10,3,tcp
5063,2015-10-20 16:32:14 Z,10.10.10.10,10.10.10.30,7,tcp
5064,2015-10-20 16:32:14 Z,10.10.10.30,10.10.10.10,3,tcp
5065,2015-10-20 16:32:15 Z,10.10.10.10,10.10.10.30,7,tcp
5066,2015-10-20 16:32:15 Z,10.10.10.30,10.10.10.10,3,tcp
5067,2015-10-20 16:32:16 Z,10.10.10.10,10.10.10.30,1,tcp
5068,2015-10-20 16:32:16 Z,10.10.10.30,10.10.10.10,3,tcp
5069,2015-10-20 16:32:17 Z,10.10.10.10,10.10.10.30,1,tcp
5070,2015-10-20 16:32:17 Z,10.10.10.30,10.10.10.10,3,tcp
5071,2015-10-20 16:32:18 Z,10.10.10.10,10.10.10.30,1,tcp
5072,2015-10-20 16:32:18 Z,10.10.10.30,10.10.10.10,3,tcp
5073,2015-10-20 16:32:19 Z,10.10.10.10,10.10.10.30,1,tcp
5074,2015-10-20 16:32:19 Z,10.10.10.30,10.10.10.10,3,tcp
5075,2015-10-20 16:32:20 Z,10.10.10.10,10.10.10.30,1,tcp
5076,2015-10-20 16:32:21 Z,10.10.10.30,10.10.10.10,3,tcp
5077,2015-10-20 16:32:21 Z,10.10.10.10,10.10.10.30,1,tcp
5078,2015-10-20 16:32:21 Z,192.168.89.2,8.8.8.8,1,udp
5079,2015-10-20 16:32:21 Z,10.10.10.30,10.10.10.10,3,tcp
5080,2015-10-20 16:32:22 Z,10.10.10.10,10.10.10.30,1,tcp
5081,2015-10-20 16:32:23 Z,10.10.10.30,10.10.10.10,3,tcp
5082,2015-10-20 16:32:23 Z,10.10.10.10,10.10.10.30,1,tcp
5083,2015-10-20 16:32:23 Z,10.10.10.30,10.10.10.10,3,tcp
5084,2015-10-20 16:32:24 Z,10.10.10.10,10.10.10.30,1,tcp
5085,2015-10-20 16:32:25 Z,10.10.10.30,10.10.10.10,3,tcp
5086,2015-10-20 16:32:25 Z,10.10.10.10,10.10.10.30,1,tcp
5087,2015-10-20 16:32:25 Z,10.10.10.30,10.10.10.10,3,tcp
5088,2015-10-20 16:32:26 Z,10.10.10.10,10.10.10.30,1,tcp
5089,2015-10-20 16:32:27 Z,10.10.10.30,10.10.10.10,3,tcp
5090,2015-10-20 16:32:27 Z,10.10.10.10,10.10.10.30,1,tcp
5091,2015-10-20 16:32:27 Z,10.10.10.30,10.10.10.10,3,tcp
5092,2015-10-20 16:32:29 Z,10.10.10.30,10.10.10.10,3,tcp
5093,2015-10-20 16:32:29 Z,10.10.10.30,10.10.10.10,3,tcp
5094,2015-10-20 16:32:31 Z,10.10.10.30,10.10.10.10,3,tcp
5095,2015-10-20 16:32:31 Z,192.168.89.2,8.8.8.8,1,udp
5096,2015-10-20 16:32:31 Z,10.10.10.30,10.10.10.10,3,tcp
5097,2015-10-20 16:32:33 Z,10.10.10.30,10.10.10.10,3,tcp
5098,2015-10-20 16:32:33 Z,10.10.10.30,10.10.10.10,3,tcp
5099,2015-10-20 16:32:34 Z,192.168.88.61,192.168.88.1,2027,udp
5100,2015-10-20 16:32:35 Z,10.10.10.30,10.10.10.10,3,tcp
5101,2015-10-20 16:32:35 Z,10.10.10.30,10.10.10.10,3,tcp
5102,2015-10-20 16:32:37 Z,10.10.10.30,10.10.10.10,4,tcp
5103,2015-10-20 16:32:37 Z,10.10.10.30,10.10.10.10,4,tcp
5104,2015-10-20 16:32:39 Z,10.10.10.30,10.10.10.10,4,tcp
5105,2015-10-20 16:32:40 Z,10.10.10.30,10.10.10.10,4,tcp
5106,2015-10-20 16:32:41 Z,10.10.10.30,10.10.10.10,4,tcp
5107,2015-10-20 16:32:41 Z,192.168.89.2,8.8.8.8,1,udp
5108,2015-10-20 16:32:42 Z,10.10.10.30,10.10.10.10,4,tcp
5109,2015-10-20 16:32:43 Z,10.10.10.30,10.10.10.10,4,tcp
5110,2015-10-20 16:32:44 Z,10.10.10.30,10.10.10.10,4,tcp
5111,2015-10-20 16:32:45 Z,10.10.10.30,10.10.10.10,4,tcp
5112,2015-10-20 16:32:46 Z,10.10.10.30,10.10.10.10,4,tcp
5113,2015-10-20 16:32:47 Z,10.10.10.30,10.10.10.10,4,tcp
